date,AAPL,Return,42d,252d,Mov_Vol
2002-06-07,10.7,-0.03489793985127731,12.050952380952381,10.713928571428571,0.0015496013621596162
2002-06-10,10.74,0.003731347612858184,12.013095238095238,10.715555555555554,0.0024519063064364923
2002-06-11,10.23,-0.048650509117183494,11.960714285714285,10.714603174603175,-0.001460797721358752
2002-06-12,10.05,-0.01775194545845034,11.901666666666667,10.713373015873016,-0.001913735063911967
2002-06-13,9.77,-0.02825616845039353,11.836666666666666,10.709166666666667,-0.006488616581072492
2002-06-14,10.05,0.028256168450393464,11.769523809523811,10.706746031746032,-0.003711975497355881
2002-06-17,10.27,0.021654389435381963,11.703095238095239,10.707738095238097,0.0015524215611073336
2002-06-18,10.07,-0.01966631720999592,11.640476190476189,10.707420634920634,-0.0004984720675392024
2002-06-19,8.56,-0.16246051657682015,11.546904761904763,10.700793650793651,-0.011227081261980684
2002-06-20,8.56,0.0,11.458571428571428,10.695317460317462,-0.00941552530464966
2002-06-21,8.43,-0.015303418139886773,11.370714285714286,10.688214285714285,-0.012129498084756184
2002-06-24,8.64,0.024605810802200194,11.293333333333333,10.68218253968254,-0.01020855957856222
2002-06-25,8.57,-0.008134850206275841,11.210238095238095,10.676111111111112,-0.010347891891838965
2002-06-26,8.27,-0.035633223574088546,11.133095238095239,10.665912698412699,-0.017046732361945094
2002-06-27,8.53,0.03095485246798781,11.050952380952381,10.65515873015873,-0.01737940383941741
2002-06-28,8.86,0.037957403113401796,10.972857142857142,10.646150793650794,-0.014368785639864429
2002-07-01,8.53,-0.03795740311340183,10.890476190476189,10.632420634920637,-0.02144845121509377
2002-07-02,8.47,-0.0070588528396245765,10.81,10.61888888888889,-0.021312522449083438
2002-07-03,8.77,0.034806297720128505,10.738809523809524,10.607380952380952,-0.01799644072867783
2002-07-05,9.37,0.06617628986623911,10.692380952380953,10.597857142857142,-0.0143652217089958
2002-07-08,9.01,-0.03917802463008416,10.63952380952381,10.5875,-0.016025232526557017
2002-07-09,8.77,-0.02699826523615485,10.55809523809524,10.574880952380951,-0.01949001975982738
2002-07-10,8.66,-0.012622083809747832,10.476190476190476,10.561944444444443,-0.02012679333129887
2002-07-11,9.15,0.05503915671308619,10.416428571428572,10.552222222222222,-0.014945421982324354
2002-07-12,8.76,-0.043557974339129904,10.34,10.54325396825397,-0.014458142621381181
2002-07-15,9.11,0.039176806323566786,10.251904761904763,10.53436507936508,-0.013848935318558245
2002-07-16,8.93,-0.019956316383459287,10.163571428571428,10.527857142857142,-0.01062101618600332
2002-07-17,7.82,-0.13273184033118787,10.049761904761905,10.514166666666666,-0.023021801782484537
2002-07-18,7.49,-0.04311575702809161,9.930238095238096,10.495555555555557,-0.030629388252227475
2002-07-19,7.48,-0.0013360055427422512,9.813809523809525,10.4759126984127,-0.03199343991076488
2002-07-22,7.46,-0.002677377770716403,9.712142857142856,10.457976190476192,-0.02983923548739449
2002-07-23,7.24,-0.029934207818044505,9.595,10.436904761904762,-0.03465300869861554
2002-07-24,7.6,0.04852704089466038,9.476190476190476,10.425793650793649,-0.01975856898966777
2002-07-25,7.18,-0.056848864232152525,9.359761904761905,10.41468253968254,-0.020742923814379206
2002-07-26,7.17,-0.001393728448603803,9.245,10.403492063492065,-0.020893809171320884
2002-07-29,7.51,0.0463298111645144,9.138333333333335,10.39452380952381,-0.016572545271509947
2002-07-30,7.72,0.027578898260641367,9.03404761904762,10.387261904761905,-0.013400528208271534
2002-07-31,7.63,-0.011726518740319094,8.938333333333334,10.380912698412697,-0.011992258583428898
2002-08-01,7.4,-0.03060784508624156,8.841904761904763,10.373373015873016,-0.014396314006872742
2002-08-02,7.22,-0.024625047305389294,8.742619047619048,10.364404761904764,-0.01715513738468846
2002-08-05,6.99,-0.03237439665901589,8.638571428571428,10.354563492063491,-0.01912804815796583
2002-08-06,7.37,0.052937149955526404,8.550238095238095,10.346507936507935,-0.015325954361700636
2002-08-07,7.51,0.018817759574798056,8.474285714285715,10.338492063492064,-0.015005772392758618
2002-08-08,7.65,0.01847018206240127,8.400714285714285,10.329523809523812,-0.016305305505030104
2002-08-09,7.5,-0.019802627296179754,8.335714285714285,10.32059523809524,-0.016527395159318146
2002-08-12,7.49,-0.0013342230131366103,8.274761904761906,10.312380952380952,-0.015371747684277147
2002-08-13,7.3,-0.02569444937478275,8.21595238095238,10.303174603174604,-0.017384470677519696
2002-08-14,7.59,0.038957243253193226,8.157380952380953,10.29579365079365,-0.013807240636555938
2002-08-15,7.8,0.027292142288007554,8.098571428571429,10.288968253968255,-0.012552900334608921
2002-08-16,7.91,0.014004048084016403,8.047142857142857,10.282619047619047,-0.011604523197080854
2002-08-19,7.99,0.010062977998620746,8.03357142857143,10.276428571428573,-0.011235018824872847
2002-08-20,7.95,-0.005018831111942735,8.019047619047619,10.270833333333334,-0.010285255026328922
2002-08-21,8.06,0.013741627852296389,8.010238095238096,10.266230158730158,-0.0084702771375151
2002-08-22,7.99,-0.008722796740353651,7.994761904761906,10.260952380952382,-0.009699316049055915
2002-08-23,7.86,-0.016404153337068073,7.977857142857144,10.256309523809522,-0.008741421287245062
2002-08-26,7.76,-0.012804272245987854,7.965714285714286,10.251150793650794,-0.009756950398929608
2002-08-27,7.43,-0.04345647546545954,7.93952380952381,10.245079365079365,-0.011795286495377942
2002-08-28,7.35,-0.010825545504922447,7.9035714285714285,10.238134920634922,-0.013453903711262642
2002-08-29,7.35,0.0,7.875476190476191,10.231984126984127,-0.012053977680688485
2002-08-30,7.38,0.004073325387635869,7.849523809523809,10.224444444444444,-0.0144311817483675
2002-09-03,7.03,-0.04858693278980757,7.808095238095238,10.214801587301588,-0.018702039757077144
2002-09-04,7.24,0.02943450057505153,7.757380952380952,10.20702380952381,-0.015092264886186348
2002-09-05,7.09,-0.020935865853588954,7.711666666666668,10.199801587301588,-0.014393447838624417
2002-09-06,7.19,0.014005831188919168,7.67404761904762,10.192976190476191,-0.013511163404561743
2002-09-09,7.18,-0.0013917886728226083,7.638809523809525,10.18468253968254,-0.016093979017679633
2002-09-10,7.16,-0.0027894020875785254,7.5914285714285725,10.176904761904762,-0.015242036172095037
2002-09-11,7.14,-0.002797204621061254,7.5528571428571425,10.168452380952381,-0.01644590216110311
2002-09-12,7.07,-0.009852296443011594,7.5042857142857144,10.161349206349207,-0.014216899610876977
2002-09-13,7.09,0.002824860635554619,7.460476190476191,10.155198412698411,-0.012455015546691211
2002-09-16,7.25,0.022316128322547243,7.446904761904763,10.149484126984127,-0.011412729889682298
2002-09-17,7.4,0.0204785313435407,7.444761904761905,10.14515873015873,-0.008655953385747499
2002-09-18,7.51,0.014755465565919267,7.44547619047619,10.14265873015873,-0.00507447001925469
2002-09-19,7.29,-0.029731919755476514,7.441428571428572,10.13781746031746,-0.009747602751979324
2002-09-20,7.43,0.019022312709101076,7.445952380952382,10.136190476190476,-0.0033835994214586216
2002-09-23,7.43,0.0,7.441904761904762,10.134484126984127,-0.003544093976643756
2002-09-24,7.32,-0.014915530756447519,7.4452380952380945,10.130873015873016,-0.007381374446502685
2002-09-25,7.47,0.020284671171505717,7.4523809523809526,10.129682539682541,-0.0024804022629390044
2002-09-26,7.35,-0.016194685919980606,7.448571428571429,10.128809523809524,-0.0018578688846827343
2002-09-27,7.36,0.0013596195160396518,7.44,10.127222222222223,-0.0033337979293455804
2002-09-30,7.25,-0.0150584638742015,7.430952380952381,10.125198412698412,-0.00428239198976909
2002-10-01,7.26,0.0013783599701213596,7.427619047619048,10.123174603174602,-0.0042766891493122615
2002-10-02,7.09,-0.02369448829266855,7.4245238095238095,10.121428571428574,-0.0037928546682857276
2002-10-03,7.15,0.008427016161880142,7.428333333333334,10.120079365079365,-0.002926480695604962
2002-10-04,7.01,-0.019774655659417658,7.419761904761905,10.116388888888888,-0.007847523542844483
2002-10-07,6.89,-0.017266616020931533,7.404999999999999,10.111706349206349,-0.009958254995168208
2002-10-08,6.84,-0.007283353391108046,7.385714285714287,10.106706349206348,-0.010650807663898304
2002-10-09,6.8,-0.005865119452398134,7.369047619047619,10.101944444444445,-0.01023773025694174
2002-10-10,7.05,0.036105004642116356,7.3585714285714285,10.09654761904762,-0.011111768543966876
2002-10-11,7.26,0.02935221201252737,7.357619047619047,10.09015873015873,-0.012617396971964435
2002-10-14,7.39,0.01774790612340559,7.352857142857144,10.083730158730159,-0.012485888591218502
2002-10-15,7.58,0.025385464694169833,7.347619047619048,10.078134920634922,-0.010746767727551069
2002-10-16,7.28,-0.040382337445685694,7.332619047619047,10.071269841269842,-0.013430602775604022
2002-10-17,7.05,-0.03210324538441743,7.310238095238095,10.065555555555555,-0.011708166644499229
2002-10-18,7.17,0.01687803778735173,7.291666666666667,10.058293650793651,-0.014319746138777179
2002-10-21,7.28,0.015225207597065596,7.273095238095237,10.050873015873016,-0.014401896361330291
2002-10-22,7.35,0.009569451016150672,7.257857142857143,10.042301587301587,-0.016230018939868047
2002-10-23,7.44,0.012170535620255335,7.247857142857144,10.035833333333334,-0.01247921617157671
2002-10-24,7.34,-0.013532006218576385,7.237857142857143,10.02734126984127,-0.016116749936055046
2002-10-25,7.71,0.049179344948813826,7.244523809523811,10.01984126984127,-0.013811131201287756
2002-10-28,7.8,0.01160554612030789,7.255238095238096,10.013730158730159,-0.01135043177790233
2002-10-29,7.72,-0.010309369658861213,7.264047619047618,10.009404761904761,-0.008319821755926899
2002-10-30,7.99,0.03437639574149862,7.2785714285714285,10.006190476190476,-0.006082768834077346
2002-10-31,8.03,0.004993768180486974,7.302380952380953,10.003214285714286,-0.005624859708402081
2002-11-01,8.18,0.018507622655985455,7.324761904761904,9.99876984126984,-0.008083541904077703
2002-11-04,8.44,0.03129015799321004,7.3569047619047625,9.995436507936509,-0.005976830210348728
2002-11-05,8.45,0.001184132761216772,7.386904761904764,9.991150793650794,-0.00757681921917742
2002-11-06,8.61,0.018757877070557004,7.420952380952381,9.986507936507936,-0.008026400987010974
2002-11-07,8.0,-0.07348277675980347,7.44095238095238,9.97936507936508,-0.012784071525542806
2002-11-08,7.92,-0.01005033585350145,7.45952380952381,9.973690476190477,-0.010456080835470533
2002-11-11,7.58,-0.043878006172054194,7.471666666666667,9.966666666666667,-0.01322013541538988
2002-11-12,7.82,0.031171354902939426,7.489047619047618,9.960476190476191,-0.011458321101472125
2002-11-13,7.8,-0.002560820861673704,7.502142857142856,9.95297619047619,-0.013667868889752445
2002-11-14,8.15,0.04389419355722535,7.5200000000000005,9.94638888888889,-0.011678116127116646
2002-11-15,7.97,-0.022333434450647765,7.530952380952381,9.939404761904761,-0.012569170967389225
2002-11-18,7.82,-0.018999938244903942,7.543571428571428,9.93281746031746,-0.012126345164835446
2002-11-19,7.64,-0.023286951378790652,7.548571428571429,9.923452380952382,-0.01695721795480605
2002-11-20,7.76,0.01558473101669833,7.5564285714285715,9.915476190476191,-0.014509686460723
2002-11-21,8.18,0.052709816419528335,7.576904761904762,9.908888888888889,-0.011639010292767711
2002-11-22,8.01,-0.021001389534387845,7.589761904761906,9.901309523809525,-0.013472049780474922
2002-11-25,7.99,-0.002500001302084449,7.605,9.890595238095237,-0.01833870805375829
2002-11-26,7.7,-0.03697043091854518,7.613095238095238,9.879484126984126,-0.0195379240045959
2002-11-27,7.86,0.02056627758147702,7.6276190476190475,9.869920634920634,-0.016847162743585033
2002-11-29,7.75,-0.014093763075859592,7.639285714285715,9.860158730158728,-0.017365879379166685
2002-12-02,7.59,-0.020861251957717056,7.651190476190477,9.848015873015875,-0.021337877280914908
2002-12-03,7.58,-0.0013183917532582244,7.661428571428571,9.836349206349206,-0.020647254731549106
2002-12-04,7.49,-0.01194440212515218,7.672857142857143,9.821626984126985,-0.025345351437561125
2002-12-05,7.32,-0.022958469555907857,7.683095238095238,9.803531746031744,-0.030504629815114745
2002-12-06,7.47,0.020284671171505717,7.698095238095239,9.787976190476192,-0.02657347124489854
2002-12-09,7.38,-0.012121360532344737,7.711904761904763,9.772539682539682,-0.026669846586913282
2002-12-10,7.64,0.03462396456604808,7.725952380952381,9.758134920634921,-0.02448874183346386
2002-12-11,7.74,0.01300408442320661,7.737380952380953,9.74563492063492,-0.021508902966762236
2002-12-12,7.59,-0.019570096194097223,7.742142857142857,9.733134920634921,-0.02186798485943724
2002-12-13,7.39,-0.026703856447428148,7.737619047619048,9.72079365079365,-0.022126514104232102
2002-12-16,7.43,0.00539812376955731,7.741190476190476,9.709841269841268,-0.01989863189231886
2002-12-17,7.54,0.014696323290197042,7.752857142857143,9.698849206349207,-0.019710350622680863
2002-12-18,7.28,-0.03509131981127006,7.755476190476191,9.686031746031746,-0.023131194098795438
2002-12-19,7.1,-0.025036078161325002,7.751190476190477,9.671309523809525,-0.026481252278311416
2002-12-20,7.07,-0.004234304138788232,7.744523809523809,9.658333333333333,-0.023947790531304972
2002-12-23,7.24,0.023760726489143662,7.739761904761904,9.645396825396825,-0.02341830398112686
2002-12-24,7.18,-0.008321823337492217,7.735952380952382,9.631507936507937,-0.02501327624226222
2002-12-26,7.2,0.0027816429618767705,7.723809523809523,9.617460317460317,-0.0251909581339173
2002-12-27,7.03,-0.023894320199436117,7.705476190476192,9.601587301587301,-0.028374556945892897
2002-12-30,7.03,0.0,7.689047619047619,9.584960317460316,-0.029450437028153736
2002-12-31,7.16,0.018323275149980733,7.6692857142857145,9.569920634920637,-0.02676174145779247
2003-01-02,7.4,0.0329700192375699,7.654285714285715,9.553055555555556,-0.02858836214774955
2003-01-03,7.45,0.0067340321813441194,7.636904761904762,9.535833333333334,-0.028916655938025757
2003-01-06,7.45,0.0,7.613333333333334,9.518373015873017,-0.02923642352229265
2003-01-07,7.43,-0.002688173661800414,7.589047619047619,9.502420634920636,-0.027242663200052593
2003-01-08,7.28,-0.020394996521073086,7.557380952380953,9.48642857142857,-0.027752446351566144
2003-01-09,7.34,0.008207980417829582,7.541666666666667,9.472619047619046,-0.02444532038776327
2003-01-10,7.36,0.0027210901143608075,7.528333333333333,9.459722222222224,-0.023039266663473303
2003-01-13,7.32,-0.005449604767564703,7.522142857142858,9.44702380952381,-0.02284592898178921
2003-01-14,7.3,-0.00273597981887486,7.5097619047619055,9.43404761904762,-0.023316971766510135
2003-01-15,7.22,-0.011019395249610538,7.495952380952382,9.419642857142858,-0.025658126255628168
2003-01-16,7.31,0.012388320856952266,7.475952380952383,9.407420634920635,-0.02214875159020982
2003-01-17,7.05,-0.03621565693750982,7.454047619047619,9.39079365079365,-0.029383665406662804
2003-01-21,7.01,-0.00568991577767857,7.4347619047619045,9.374603174603173,-0.02889576824532842
2003-01-22,6.94,-0.010035926527785455,7.41809523809524,9.358849206349205,-0.0284971369905662
2003-01-23,7.09,0.021383566025322827,7.4021428571428585,9.341309523809525,-0.03052257659059117
2003-01-24,6.9,-0.02716392894082239,7.371666666666667,9.32265873015873,-0.03272439630138413
2003-01-27,7.07,0.024339068305267622,7.349285714285716,9.304603174603173,-0.031299696072301174
2003-01-28,7.29,0.03064306611208536,7.3326190476190485,9.28734126984127,-0.02947769469273081
2003-01-29,7.47,0.024391453124159048,7.327142857142857,9.271230158730159,-0.02734304198842656
2003-01-30,7.16,-0.04238501817217165,7.310476190476191,9.251825396825398,-0.03279186248452624
2003-01-31,7.18,0.0027894020875785922,7.296904761904763,9.231269841269842,-0.034216246169086265
2003-02-03,7.33,0.020676132838427435,7.2907142857142855,9.211944444444446,-0.03209299085859382
2003-02-04,7.3,-0.004101167744214678,7.2840476190476195,9.190595238095238,-0.034782281473043505
2003-02-05,7.22,-0.011019395249610538,7.277619047619048,9.168730158730158,-0.0357243490278753
2003-02-06,7.22,0.0,7.2752380952380955,9.148412698412699,-0.033764263439461144
2003-02-07,7.07,-0.020994472996253385,7.265714285714285,9.128253968253969,-0.034109321336793966
2003-02-10,7.18,0.015438903151651409,7.26095238095238,9.109047619047619,-0.03245911938712505
2003-02-11,7.18,0.0,7.25,9.08797619047619,-0.03487534515949308
2003-02-12,7.2,0.0027816429618767705,7.237142857142857,9.067539682539682,-0.03399003242138078
2003-02-13,7.27,0.009675265523418337,7.22952380952381,9.046746031746032,-0.03419142423196941
2003-02-14,7.34,0.009582551080996156,7.228333333333334,9.027063492063492,-0.032521349581177916
2003-02-18,7.64,0.040058760552004954,7.233333333333333,9.009960317460319,-0.0281793728009842
2003-02-19,7.43,-0.02787174444876134,7.230714285714286,8.99456349206349,-0.026467682332880733
2003-02-20,7.39,-0.0053981237695573695,7.233333333333333,8.978015873015874,-0.028185007815674647
2003-02-21,7.5,0.01477528558215446,7.242857142857143,8.965119047619048,-0.022678040608343653
2003-02-24,7.37,-0.0174853143410195,7.25,8.949246031746032,-0.027311750714440405
2003-02-25,7.51,0.018817759574798056,7.256428571428571,8.931825396825396,-0.02899635933382727
2003-02-26,7.25,-0.03523399690945992,7.258095238095238,8.913611111111111,-0.030897471891258854
2003-02-27,7.43,0.02452438986308435,7.263571428571429,8.89952380952381,-0.02460231086461971
2003-02-28,7.51,0.010709607046375538,7.275,8.88626984126984,-0.023177387123255306
2003-03-03,7.32,-0.02562513780282316,7.281904761904762,8.86876984126984,-0.029704186023340927
2003-03-04,7.28,-0.005479465764625596,7.284761904761904,8.849444444444446,-0.032265460566653824
2003-03-05,7.31,0.0041124115530925195,7.282619047619048,8.831746031746032,-0.030004750479164902
2003-03-06,7.28,-0.004112411553092436,7.278571428571429,8.812896825396825,-0.03164020403060797
2003-03-07,7.26,-0.002751033371889982,7.27404761904762,8.793333333333333,-0.032645806661747385
2003-03-10,7.18,-0.011080445776571907,7.268095238095239,8.772896825396826,-0.03406316206255861
2003-03-11,7.11,-0.00979713924498327,7.264047619047618,8.751388888888888,-0.0356939270093902
2003-03-12,7.11,0.0,7.258571428571429,8.730555555555558,-0.034833407931040915
2003-03-13,7.36,0.034557688925635446,7.258571428571429,8.711190476190476,-0.03204189689687338
2003-03-14,7.39,0.004067802219325527,7.260238095238096,8.69202380952381,-0.031682633755738036
2003-03-17,7.51,0.01610773081593295,7.265238095238095,8.672301587301588,-0.03199418220961932
2003-03-18,7.5,-0.0013324452337786009,7.2719047619047625,8.652976190476192,-0.03152042066901553
2003-03-19,7.47,-0.004008021397538822,7.275714285714287,8.63329365079365,-0.03207771293849711
2003-03-20,7.45,-0.0026809667532577126,7.285238095238095,8.613412698412699,-0.032398451989609736
2003-03-21,7.5,0.006688988150796489,7.296904761904763,8.595,-0.03033812255111393
2003-03-24,7.18,-0.04360363748213202,7.302619047619048,8.575674603174601,-0.032616146669519126
2003-03-25,7.28,0.013831479148461799,7.307142857142857,8.558214285714286,-0.02978026904333043
2003-03-26,7.2,-0.011049836186584935,7.314285714285715,8.540238095238095,-0.030745434173540847
2003-03-27,7.24,0.005540180375615351,7.318333333333333,8.522420634920636,-0.030396435614199923
2003-03-28,7.28,0.0055096558109697,7.318095238095238,8.504325396825395,-0.030637344561531978
2003-03-31,7.07,-0.029270382300113224,7.30857142857143,8.483849206349207,-0.034522737611979375
2003-04-01,7.08,0.0014134277971469427,7.306666666666667,8.46420634920635,-0.03339502721866723
2003-04-02,7.3,0.030600440448717042,7.309523809523809,8.446031746031746,-0.030676980343515542
2003-04-03,7.23,-0.00963531198367203,7.307142857142858,8.425317460317462,-0.03423612192040318
2003-04-04,7.2,-0.004158010148663677,7.3047619047619055,8.404801587301588,-0.03409196461002117
2003-04-07,7.24,0.005540180375615351,7.305238095238097,8.384801587301586,-0.03328296667640914
2003-04-08,7.22,-0.002766253492890185,7.305238095238095,8.36563492063492,-0.03226617866475564
2003-04-09,7.09,-0.018169612360698667,7.305714285714286,8.34484126984127,-0.034857772051244
2003-04-10,7.18,0.012614042516096664,7.305714285714286,8.324007936507936,-0.03457200229964525
2003-04-11,6.6,-0.08422973402775295,7.291904761904762,8.30047619047619,-0.04038273975302001
2003-04-14,6.79,0.028381292538224915,7.2821428571428575,8.27781746031746,-0.03844388171741966
2003-04-15,6.7,-0.013343415173684335,7.26857142857143,8.253333333333334,-0.041121998912062405
2003-04-16,6.62,-0.012012156448003545,7.251428571428572,8.227777777777778,-0.04280187830818014
2003-04-17,6.56,-0.009104766992919204,7.225714285714286,8.203412698412698,-0.04161460601290933
2003-04-21,6.57,0.001523229540521638,7.205238095238095,8.179920634920636,-0.04046830913109478
2003-04-22,6.76,0.028509057558353524,7.1902380952380955,8.158055555555555,-0.03755293541604483
2003-04-23,6.79,0.004428051515732004,7.173333333333334,8.136904761904763,-0.03649914970261153
2003-04-24,6.72,-0.01036278703554666,7.157857142857143,8.116388888888888,-0.0359450233651547
2003-04-25,6.68,-0.005970166986503796,7.1380952380952385,8.095039682539683,-0.03721540275282398
2003-04-28,6.93,0.03674182565325755,7.130476190476191,8.07686507936508,-0.031960449659434696
2003-04-29,7.03,0.014326892620761702,7.120952380952382,8.057222222222222,-0.033579112584233614
2003-04-30,7.11,0.01131553799257602,7.111428571428571,8.037261904761904,-0.03370205529010517
2003-05-01,7.18,0.00979713924498326,7.108095238095238,8.018174603174604,-0.03230169969961899
2003-05-02,7.22,0.005555569844601964,7.106666666666667,7.9998015873015875,-0.031211859847668874
2003-05-05,8.05,0.10881713852573725,7.1242857142857146,7.985079365079365,-0.02387676230534145
2003-05-06,8.75,0.083381608939051,7.159285714285716,7.9748809523809525,-0.016222069658661804
2003-05-07,8.82,0.007968169649176881,7.196428571428573,7.96531746031746,-0.015217284262597011
2003-05-08,9.0,0.02020270731751947,7.239761904761906,7.9526587301587295,-0.019111859637510848
2003-05-09,9.15,0.016529301951210506,7.288333333333334,7.94095238095238,-0.017603794439950603
2003-05-12,9.28,0.01410766751067923,7.340000000000001,7.931507936507937,-0.014381714132230933
2003-05-13,9.34,0.0064447054426421835,7.387142857142857,7.921071428571429,-0.01562865881684734
2003-05-14,9.27,-0.007522872662987524,7.431904761904762,7.90702380952381,-0.02037497723099383
2003-05-15,9.36,0.00966191091173689,7.475952380952381,7.894007936507936,-0.01892475034550946
2003-05-16,9.4,0.004264398786457739,7.521190476190476,7.8813095238095245,-0.018456454029786972
2003-05-19,9.05,-0.03794493156412337,7.558809523809523,7.867579365079366,-0.02039518764877849
2003-05-20,8.9,-0.016713480973740667,7.593333333333334,7.853809523809523,-0.02073909392576468
2003-05-21,8.93,0.003365118150313555,7.627380952380953,7.842698412698413,-0.017180580971234843
2003-05-22,9.12,0.021053409197832263,7.673571428571428,7.830634920634921,-0.018122267151406572
2003-05-23,9.16,0.004376374599799003,7.718333333333334,7.817023809523809,-0.02003568690426395
2003-05-27,9.44,0.030109801471370382,7.771666666666667,7.806587301587301,-0.0154818692346623
2003-05-28,9.14,-0.03229559469135059,7.816904761904762,7.795277777777778,-0.017097385686396516
2003-05-29,9.05,-0.009895627754223849,7.859047619047619,7.783611111111111,-0.01772075164126663
2003-05-30,8.98,-0.007764875397726544,7.90452380952381,7.771230158730159,-0.01878518520375692
2003-06-02,8.73,-0.028234512462597346,7.943809523809524,7.7596428571428575,-0.0181763625423091
2003-06-03,8.65,-0.00920604890772285,7.975952380952381,7.7485317460317455,-0.017665455295797793
2003-06-04,8.8,0.01719240054037277,8.013333333333334,7.738253968253968,-0.016251467960224503
2003-06-05,8.82,0.0022701485345390775,8.051904761904762,7.728174603174603,-0.015942323718278216
2003-06-06,8.57,-0.028754137409011508,8.083571428571428,7.718214285714286,-0.016181537775627645
2003-06-09,8.4,-0.020036026760420496,8.111666666666666,7.709087301587302,-0.015245325250745208
2003-06-10,8.59,0.022367030146895995,8.147380952380953,7.700555555555556,-0.014071387596054396
2003-06-11,8.73,0.016166633855346887,8.184285714285714,7.6946031746031744,-0.009988291381791699
2003-06-12,8.89,0.01816167967430231,8.238809523809525,7.6899999999999995,-0.007725945648933068
2003-06-13,8.71,-0.02045525866140173,8.28452380952381,7.68579365079365,-0.007234534522701601
2003-06-16,9.14,0.048188594601647254,8.342619047619047,7.68218253968254,-0.005978909698359271
2003-06-17,9.1,-0.0043859719432544405,8.401666666666667,7.677539682539683,-0.0076192982759336276
2003-06-18,9.56,0.0493133135405056,8.473095238095238,7.675515873015872,-0.003273989978436228
2003-06-19,9.57,0.0010454784015529657,8.54452380952381,7.679523809523809,0.0070259195592054634
2003-06-20,9.6,0.0031298930089275656,8.612142857142858,7.683650793650793,0.0072230842861545595
2003-06-23,9.53,-0.00731838080767984,8.677380952380952,7.688015873015873,0.007726094357358992
2003-06-24,9.39,-0.014799424445939095,8.74095238095238,7.690992063492064,0.0052437978616310605
2003-06-25,9.55,0.016895861272467266,8.809285714285714,7.694880952380952,0.00682058447381592
2003-06-26,9.65,0.01041676085825558,8.87404761904762,7.7003571428571425,0.009721460823491596
2003-06-27,9.36,-0.030512624861393944,8.92952380952381,7.703650793650794,0.005849373710823864
2003-06-30,9.53,0.017999427176610003,8.987142857142858,7.706309523809524,0.004592139401277139
2003-07-01,9.55,0.0020964368265281672,9.043571428571429,7.710357142857143,0.007115294152092402
2003-07-02,9.64,0.00937995412981541,9.101190476190476,7.715,0.008150841654276536
2003-07-03,9.56,-0.0083333815591443,9.137142857142859,7.71813492063492,0.005433297296846964
2003-07-07,9.94,0.038979293605172556,9.165476190476191,7.720396825396826,0.0037200475703056397
2003-07-08,10.2,0.025820699621742788,9.198333333333334,7.725119047619048,0.007814582329991281
2003-07-09,9.94,-0.02582069962174275,9.220714285714287,7.729761904761905,0.00788876199113879
2003-07-10,9.79,-0.015205564126063697,9.235952380952382,7.734246031746032,0.007726018028424451
2003-07-11,9.93,0.014199021514662225,9.251428571428573,7.73734126984127,0.005153331332108133
2003-07-14,9.95,0.002012073113420235,9.265952380952381,7.742063492063492,0.0080239744938429
2003-07-15,9.81,-0.014170277593229613,9.278809523809525,7.744841269841269,0.004663424083977737
2003-07-16,9.94,0.01316474709121085,9.292619047619048,7.748849206349207,0.00674985496759588
2003-07-17,10.45,0.0500349577423374,9.317619047619049,7.759285714285714,0.018263081053836516
2003-07-18,10.43,-0.0019157093981388982,9.350476190476192,7.770952380952381,0.020858440102238206
2003-07-21,10.31,-0.011571970983812472,9.384047619047621,7.78218253968254,0.020213634888292413
2003-07-22,10.4,0.008691508118458391,9.41904761904762,7.793849206349207,0.020929807382259746
2003-07-23,10.4,0.0,9.44952380952381,7.806388888888889,0.022815485229409058
2003-07-24,10.26,-0.013552966404703569,9.475714285714286,7.816944444444444,0.018904812355523545
2003-07-25,10.77,0.0485116514256738,9.507380952380952,7.831190476190477,0.025541900984955342
2003-07-28,10.49,-0.026342068760091365,9.53952380952381,7.84436507936508,0.023970303268574297
2003-07-29,10.36,-0.012470185576868917,9.570714285714287,7.855674603174603,0.020266251638357425
2003-07-30,10.14,-0.02146423866829974,9.598333333333333,7.865277777777778,0.017176824404346328
2003-07-31,10.54,0.03868954495017893,9.641428571428573,7.876825396825397,0.020352737895009448
2003-08-01,10.36,-0.01722530628187928,9.682142857142857,7.888571428571429,0.021195758599462166
2003-08-04,10.6,0.022901764286684414,9.725000000000001,7.901984126984127,0.02418966631566333
2003-08-05,10.19,-0.03944715388338806,9.757619047619048,7.9146825396825395,0.023744124489491324
2003-08-06,9.81,-0.03800457365736158,9.787142857142857,7.92436507936508,0.018015334382841995
2003-08-07,9.97,0.01617831039647527,9.824523809523809,7.934126984126984,0.017849064713222087
2003-08-08,9.82,-0.015159461607372443,9.853809523809524,7.942738095238095,0.015730596288699734
2003-08-11,9.83,0.0010178117927006245,9.88,7.951984126984128,0.0170421606700413
2003-08-12,9.85,0.002032521024922209,9.902857142857144,7.961349206349206,0.01725424560939161
2003-08-13,10.09,0.02407337918152019,9.935714285714287,7.972420634920635,0.020389324124907713
2003-08-14,9.98,-0.010961744042144877,9.955714285714286,7.981904761904762,0.01724472350386825
2003-08-15,9.85,-0.013111635139375162,9.973571428571429,7.990039682539683,0.014699524763381112
2003-08-18,10.17,0.03197075487647108,9.988095238095237,7.999007936507937,0.01583132090746802
